Apr 29 08:49:00 2016.png,0.275713075
Apr 29 08:49:30 2016.png,21.15677053
Apr 29 08:50:00 2016.png,0.353824256
Apr 29 08:50:30 2016.png,0.298947892
Apr 29 08:51:00 2016.png,0.291139999
Apr 29 08:51:30 2016.png,0.318359375
Apr 29 08:52:00 2016.png,0.295299602
Apr 29 08:52:30 2016.png,0.285266804
Apr 29 08:53:00 2016.png,0.300362065
Apr 29 08:53:30 2016.png,0.295884618
Apr 29 08:54:00 2016.png,0.288380749
Apr 29 08:54:30 2016.png,0.27177458
Apr 29 08:55:00 2016.png,0.278094598
Apr 29 08:55:30 2016.png,0.290066701
Apr 29 08:56:00 2016.png,0.568962817
Apr 29 08:56:30 2016.png,0.597163362
Apr 29 08:57:00 2016.png,0.59349204
Apr 29 08:57:30 2016.png,0.283820386
Apr 29 08:58:00 2016.png,0.59228055
Apr 29 08:58:30 2016.png,0.589447597
Apr 29 08:59:00 2016.png,0.563361402
Apr 29 08:59:30 2016.png,0.917802919
Apr 29 09:00:00 2016.png,0.277251621
Apr 29 09:00:30 2016.png,0.272553066
Apr 29 09:01:00 2016.png,0.315858085
Apr 29 09:01:30 2016.png,0.280932157
Apr 29 09:02:00 2016.png,0.277081184
Apr 29 09:02:30 2016.png,0.271415279
Apr 29 09:03:00 2016.png,0.288537367
Apr 29 09:03:30 2016.png,0.278513782
Apr 29 09:04:00 2016.png,0.27810381
Apr 29 09:04:30 2016.png,0.558234449
Apr 29 09:05:00 2016.png,0.297450803
Apr 29 09:05:30 2016.png,0.280770932
Apr 29 09:06:00 2016.png,0.294691554
Apr 29 09:06:30 2016.png,0.300868772
Apr 29 09:07:00 2016.png,0.675928656
Apr 29 09:07:31 2016.png,0.29777786
Apr 29 09:08:00 2016.png,0.583344082
Apr 29 09:08:30 2016.png,0.281383586
Apr 29 09:09:00 2016.png,0.588328236
Apr 29 09:09:30 2016.png,0.634866966
Apr 29 09:10:00 2016.png,0.285142431
Apr 29 09:10:30 2016.png,0.271396853
Apr 29 09:11:00 2016.png,23.83047428
Apr 29 09:11:30 2016.png,2.065784382
Apr 29 09:12:00 2016.png,0.592432562
Apr 29 09:12:30 2016.png,0.782447671
Apr 29 09:13:00 2016.png,0.28252598
Apr 29 09:13:30 2016.png,0.291080115
Apr 29 09:14:00 2016.png,0.322859854
Apr 29 09:14:30 2016.png,2.113746499
Apr 29 09:15:00 2016.png,19.18052126
Apr 29 09:15:30 2016.png,0.263409309
Apr 29 09:16:00 2016.png,1.392490603
Apr 29 09:16:30 2016.png,0.287044885
Apr 29 09:17:00 2016.png,0.537003427
Apr 29 09:17:30 2016.png,0.455078125
Apr 29 09:18:00 2016.png,0.446828014
Apr 29 09:18:30 2016.png,0.34521945
Apr 29 09:19:00 2016.png,0.263611991
Apr 29 09:19:30 2016.png,0.267099057
Apr 29 09:20:00 2016.png,0.588894826
Apr 29 09:20:30 2016.png,0.547515293
Apr 29 09:21:00 2016.png,0.864700029
Apr 29 09:21:30 2016.png,0.574974204
Apr 29 09:22:00 2016.png,0.578410598
Apr 29 09:22:30 2016.png,0.893029555
Apr 29 09:23:00 2016.png,0.302342829
Apr 29 09:23:30 2016.png,0.270314343
Apr 29 09:24:00 2016.png,0.263570534
Apr 29 09:24:30 2016.png,0.475710311
Apr 29 09:25:00 2016.png,0.267679466
Apr 29 09:25:30 2016.png,0.284843013
Apr 29 09:26:00 2016.png,15.309059
Apr 29 09:26:30 2016.png,0.680240271
Apr 29 09:27:00 2016.png,1.914610665
Apr 29 09:27:30 2016.png,0.259802476
Apr 29 09:28:00 2016.png,1.582118772
Apr 29 09:28:30 2016.png,8.879366893
Apr 29 09:29:00 2016.png,0.673929466
Apr 29 09:29:30 2016.png,0.426868367
Apr 29 09:30:00 2016.png,0.304576946
Apr 29 09:30:30 2016.png,0.621692585
Apr 29 09:31:00 2016.png,0.567880307
Apr 29 09:31:30 2016.png,0.294940301
Apr 29 09:32:00 2016.png,0.570777749
Apr 29 09:32:30 2016.png,0.254892025
Apr 29 09:33:00 2016.png,0.400086601
Apr 29 09:33:30 2016.png,0.615455483
Apr 29 09:34:00 2016.png,0.309363023
Apr 29 09:34:30 2016.png,6.103027344
Apr 29 09:35:00 2016.png,0.380767246
Apr 29 09:35:30 2016.png,0.555981906
Apr 29 09:36:00 2016.png,0.257089291
Apr 29 09:36:30 2016.png,0.357827241
Apr 29 09:37:00 2016.png,0.284534382
Apr 29 09:37:30 2016.png,0.721928435
Apr 29 09:38:00 2016.png,17.28535433
